Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
1-May-2015 9:40:00 PM,1,G,2,F,70,122,89,89,20,0,0
1-May-2015 9:45:00 PM,1,G,2,F,73,97,85,85,21,0,0
1-May-2015 9:50:00 PM,1,G,2,F,71,103,85,85,27,0,0
1-May-2015 9:55:00 PM,1,G,2,F,74,115,90,87,9,0,0
1-May-2015 10:00:00 PM,1,G,2,F,68,96,83,83,14,0,0
1-May-2015 10:05:00 PM,1,G,2,F,65,116,85,86,16,0,0
1-May-2015 10:10:00 PM,1,G,2,F,63,104,80,80,15,0,0
1-May-2015 10:15:00 PM,1,G,2,F,74,101,83,81,14,0,0
1-May-2015 10:20:00 PM,1,G,2,F,73,203,95,88,13,0,0
1-May-2015 10:25:00 PM,1,G,2,F,76,110,89,90,23,0,0
1-May-2015 10:30:00 PM,1,G,2,F,71,93,83,82,15,0,0
1-May-2015 10:35:00 PM,1,G,2,F,67,125,94,91,16,0,0
1-May-2015 10:40:00 PM,1,G,2,F,68,120,91,90,14,0,0
1-May-2015 10:45:00 PM,1,G,2,F,73,93,83,82,19,0,0
1-May-2015 10:50:00 PM,1,G,2,F,73,93,83,81,14,0,0
1-May-2015 10:55:00 PM,1,G,2,F,45,102,85,85,18,0,0
1-May-2015 11:00:00 PM,1,G,2,F,66,101,84,83,22,0,0
1-May-2015 11:05:00 PM,1,G,2,F,71,189,92,87,16,0,0
1-May-2015 11:10:00 PM,1,G,2,F,61,97,80,81,19,0,0
1-May-2015 11:15:00 PM,1,G,2,F,51,99,83,83,19,0,0
1-May-2015 11:20:00 PM,1,G,2,F,75,99,83,83,15,0,0
1-May-2015 11:25:00 PM,1,G,2,F,75,105,91,91,14,0,0
1-May-2015 11:30:00 PM,1,G,2,F,67,154,88,84,17,0,0
1-May-2015 11:35:00 PM,1,G,2,F,45,98,77,78,10,0,0
1-May-2015 11:40:00 PM,1,G,2,F,73,191,92,84,18,0,0
1-May-2015 11:45:00 PM,1,G,2,F,71,91,83,84,15,0,0
1-May-2015 11:50:00 PM,1,G,2,F,76,82,79,79,2,0,0
1-May-2015 11:55:00 PM,1,G,2,F,77,99,87,84,12,0,0
2-May-2015 12:00:00 AM,1,G,2,F,78,97,85,81,4,0,0
2-May-2015 12:05:00 AM,1,G,2,F,68,90,79,79,6,0,0
